Time(s),Volume(dB),Delta(dB)
104.616175,-25.0,-25.0
104.65537777777777,-25.0,0.0
104.72386944444445,3.0,28.0
104.90753611111111,3.0,0.0
104.935,-5.0,-8.0
104.965,-5.0,0.0
104.9868861111111,3.0,8.0
105.06022916666667,3.0,0.0
105.07405555555556,-23.0,-26.0
105.11512083333334,-23.0,0.0
105.16279305555555,3.0,26.0
105.46709722222222,3.0,0.0
105.48542916666666,-96.0,-99.0
105.84833472222222,-96.0,0.0
105.86666666666666,-96.0,0.0
123.25468055555555,-96.0,0.0
123.2706375,-96.0,0.0
123.27281111111111,-96.0,0.0
123.3421513888889,2.0,98.0
123.4335,2.0,0.0
123.4463763888889,-29.0,-31.0
123.47730138888889,-29.0,0.0
123.51227916666667,3.0,32.0
123.62571805555555,3.0,0.0
123.63954444444444,-43.0,-46.0
123.65480972222223,-43.0,0.0
123.72095416666667,4.0,47.0
124.24575,4.0,0.0
124.2699986111111,-23.0,-27.0
124.30718194444445,-23.0,0.0
124.33045138888889,6.0,29.0
124.41145277777778,6.0,0.0
124.42845833333334,-24.0,-30.0
124.53027222222222,-24.0,0.0
124.56957777777778,6.0,30.0
124.76820416666666,6.0,0.0
124.87095416666666,-96.0,-102.0
125.02666666666667,-96.0,0.0
125.03333333333333,-96.0,0.0
133.3,-96.0,0.0
133.305,-96.0,0.0
133.39965972222222,-96.0,0.0
133.41825,2.0,98.0
133.81799444444445,2.0,0.0
133.852975,-20.0,-22.0
133.93809444444443,-20.0,0.0
133.95913055555556,2.0,22.0
134.02217777777778,2.0,0.0
134.035,-27.0,-29.0
134.05663333333334,-27.0,0.0
134.088125,5.0,32.0
134.237625,5.0,0.0
134.25002083333334,-18.0,-23.0
134.25927777777778,-18.0,0.0
134.28025694444443,2.0,20.0
134.52975694444444,2.0,0.0
134.5423875,-28.0,-30.0
134.57651388888888,-28.0,0.0
134.59486666666666,0.0,28.0
134.77294166666667,0.0,0.0
134.78673194444445,-28.0,-28.0
134.7993236111111,-28.0,0.0
134.81938888888888,4.0,32.0
135.28187222222223,4.0,0.0
135.30333194444444,-6.0,-10.0
135.38692083333333,-6.0,0.0
135.41314166666666,3.0,9.0
136.16666666666666,3.0,0.0
136.1799986111111,-96.0,-99.0
136.4200013888889,-96.0,0.0
136.43333333333334,-96.0,0.0
138.03333333333333,-96.0,0.0
138.0366652777778,-96.0,0.0
138.1202722222222,-96.0,0.0
138.1643861111111,3.0,99.0
138.33333333333334,3.0,0.0
138.335,-6.0,-9.0
138.365,-6.0,0.0
138.38688611111112,3.0,9.0
138.6495,3.0,0.0
138.66426944444444,-96.0,-99.0
138.8250013888889,-96.0,0.0
138.83333333333334,-96.0,0.0
141.46666666666667,-96.0,0.0
141.4849986111111,-96.0,0.0
141.84861944444444,-96.0,0.0
141.87195833333334,-1.0,95.0
142.48884444444445,-1.0,0.0
142.5105388888889,-28.0,-27.0
142.53166666666667,-28.0,0.0
142.55264583333334,4.0,32.0
142.67811111111112,4.0,0.0
142.69265277777777,-31.0,-35.0
142.70526388888888,-31.0,0.0
142.7248125,4.0,35.0
142.86666666666667,4.0,0.0
142.88333333333333,-96.0,-100.0
143.18333333333334,-96.0,0.0
143.2,-96.0,0.0
157.83333333333334,-96.0,0.0
157.83666527777777,-96.0,0.0
157.91955694444445,-96.0,0.0
157.9450625,1.0,97.0
158.00056388888888,1.0,0.0
158.0099,-6.0,-7.0
158.05245,-6.0,0.0
158.06666666666666,1.0,7.0
158.26444166666667,1.0,0.0
158.2842361111111,-12.0,-13.0
158.342125,-12.0,0.0
158.35913055555557,-96.0,-84.0
158.40488055555556,-96.0,0.0
158.42975694444445,4.0,100.0
158.54263194444445,4.0,0.0
158.55574305555555,-25.0,-29.0
158.565,-25.0,0.0
158.5816875,0.0,25.0
159.01241666666667,0.0,0.0
159.035,-34.0,-34.0
159.05219722222222,-34.0,0.0
159.06666666666666,2.0,36.0
159.33333333333334,2.0,0.0
159.335,-18.0,-20.0
159.35498611111112,-18.0,0.0
159.36666666666667,-1.0,17.0
159.4654972222222,-1.0,0.0
159.47860833333334,-26.0,-25.0
159.53842083333333,-26.0,0.0
159.56715972222221,1.0,27.0
159.6902388888889,1.0,0.0
159.70333194444444,-6.0,-7.0
159.7723986111111,-6.0,0.0
159.79664722222222,1.0,7.0
159.8485388888889,1.0,0.0
159.86379583333334,-32.0,-33.0
159.91818333333333,-32.0,0.0
159.94247222222222,0.0,32.0
160.06809444444445,0.0,0.0
160.0833513888889,-23.0,-23.0
160.17180972222224,-23.0,0.0
160.19277083333333,0.0,23.0
160.43333333333334,0.0,0.0
160.435,-19.0,-19.0
160.46786111111112,-19.0,0.0
160.48955555555557,0.0,19.0
160.66666666666666,0.0,0.0
160.6749986111111,-96.0,-96.0
160.8250013888889,-96.0,0.0
160.83333333333334,0.0,96.0
160.96666666666667,0.0,0.0
160.96666805555554,-22.0,-22.0
160.97449444444445,-22.0,0.0
160.9964236111111,1.0,23.0
161.29638055555554,1.0,0.0
161.335,-26.0,-27.0
161.35413194444445,-26.0,0.0
161.3856236111111,4.0,30.0
161.7585138888889,4.0,0.0
161.77400555555556,-96.0,-100.0
161.91268888888888,-96.0,0.0
161.95058194444445,3.0,99.0
162.16666666666666,3.0,0.0
162.1855,-16.0,-19.0
162.1933263888889,-16.0,0.0
162.2157361111111,3.0,19.0
162.28569444444443,3.0,0.0
162.30165277777778,-96.0,-99.0
162.69690972222222,-96.0,0.0
162.7207361111111,2.0,98.0
163.00534166666668,2.0,0.0
163.02443888888888,-96.0,-98.0
163.27644444444445,-96.0,0.0
163.2981388888889,3.0,99.0
163.43333333333334,3.0,0.0
163.44596388888888,-30.0,-33.0
163.48669305555555,-30.0,0.0
163.5067222222222,0.0,30.0
164.1,0.0,0.0
164.10666666666665,-21.0,-21.0
164.22666666666666,-21.0,0.0
164.2440625,3.0,24.0
164.43333333333334,3.0,0.0
164.4366652777778,-9.0,-12.0
164.50503472222223,-9.0,0.0
164.52370555555555,3.0,12.0
164.60586805555556,3.0,0.0
164.62040972222223,-25.0,-28.0
164.69118055555555,-25.0,0.0
164.71359027777777,5.0,30.0
164.76792777777777,5.0,0.0
164.80166666666668,-27.0,-32.0
164.8209375,-27.0,0.0
164.84263194444443,4.0,31.0
164.96666666666667,4.0,0.0
164.9855,-22.0,-26.0
165.01241666666667,-22.0,0.0
165.0276736111111,6.0,28.0
165.12546527777778,6.0,0.0
165.1423736111111,-96.0,-102.0
165.38666805555556,-96.0,0.0
165.4,-96.0,0.0
169.03333333333333,-96.0,0.0
169.035,-96.0,0.0
169.0936111111111,-96.0,0.0
169.11602083333332,-1.0,95.0
169.36666666666667,-1.0,0.0
169.38764583333332,-29.0,-28.0
169.4080361111111,-29.0,0.0
169.42686944444443,2.0,31.0
169.56666666666666,2.0,0.0
169.56999861111112,-4.0,-6.0
169.6300013888889,-4.0,0.0
169.63333333333333,2.0,6.0
169.68814722222223,2.0,0.0
169.70333194444444,-19.0,-21.0
169.76333472222223,-19.0,0.0
169.77811111111112,2.0,21.0
169.88265694444445,2.0,0.0
169.9083,-26.0,-28.0
169.99086944444446,-26.0,0.0
170.029225,2.0,28.0
170.05677222222224,2.0,0.0
170.07098888888888,-11.0,-13.0
170.13166666666666,-11.0,0.0
170.14518611111112,2.0,13.0
170.16309027777777,2.0,0.0
170.1799986111111,-96.0,-98.0
170.4200013888889,-96.0,0.0
170.43333333333334,-96.0,0.0
173.23333333333332,-96.0,0.0
173.23666527777777,-96.0,0.0
173.3593527777778,-96.0,0.0
173.38464166666665,0.0,96.0
173.5,0.0,0.0
173.5138263888889,-18.0,-18.0
173.5330972222222,-18.0,0.0
173.5540763888889,0.0,18.0
173.65665277777777,0.0,0.0
173.672625,-31.0,-31.0
173.68975,-31.0,0.0
173.70786805555556,0.0,31.0
173.8131138888889,0.0,0.0
173.835,-19.0,-19.0
173.85999305555555,-19.0,0.0
173.8816875,1.0,20.0
174.12761111111112,1.0,0.0
174.14644444444446,-24.0,-25.0
174.16571527777776,-24.0,0.0
174.1874097222222,2.0,26.0
174.31171944444444,2.0,0.0
174.335,-21.0,-23.0
174.38452222222222,-21.0,0.0
174.4112888888889,2.0,23.0
174.54993333333334,2.0,0.0
174.56999861111112,-20.0,-22.0
174.6174513888889,-20.0,0.0
174.63333333333333,2.0,22.0
175.0907013888889,2.0,0.0
175.1080902777778,-96.0,-98.0
175.43897222222222,-96.0,0.0
175.46065277777777,1.0,97.0
175.58605555555556,1.0,0.0
175.60666666666665,-13.0,-14.0
175.712025,-13.0,0.0
175.73333333333332,2.0,15.0
175.9,2.0,0.0
175.91740277777777,-28.0,-30.0
175.93166666666667,-28.0,0.0
175.95550694444444,3.0,31.0
176.13333333333333,3.0,0.0
176.15673333333334,-13.0,-16.0
176.27812777777777,-13.0,0.0
176.30919722222222,3.0,16.0
176.36666666666667,3.0,0.0
176.37834722222223,-32.0,-35.0
176.40069583333334,-32.0,0.0
176.4180986111111,3.0,35.0
176.62975694444444,3.0,0.0
176.65144444444445,-96.0,-99.0
177.69514305555555,-96.0,0.0
177.71754583333333,0.0,96.0
177.8416125,0.0,0.0
177.85438888888888,-9.0,-9.0
177.87754166666667,-9.0,0.0
177.887525,0.0,9.0
177.9492361111111,0.0,0.0
177.96833333333333,-96.0,-96.0
177.99833333333333,-96.0,0.0
178.02431944444444,0.0,96.0
178.45272222222223,0.0,0.0
178.46999861111112,-8.0,-8.0
178.5530097222222,-8.0,0.0
178.5702861111111,-9.64327e-16,7.999999999999999
178.662375,0.0,9.64327e-16
178.672625,-30.0,-30.0
178.69226805555556,-30.0,0.0
178.72381388888888,2.0,32.0
178.7887111111111,2.0,0.0
178.81644583333335,-21.0,-23.0
178.8855125,-21.0,0.0
178.90976111111112,2.0,23.0
179.05006666666668,2.0,0.0
179.0628236111111,-31.0,-33.0
179.1004388888889,-31.0,0.0
179.1390111111111,4.0,35.0
179.33333333333334,4.0,0.0
179.345,-96.0,-100.0
179.555,-96.0,0.0
179.56666666666666,-96.0,0.0
181.9,-96.0,0.0
181.90166666666667,-96.0,0.0
181.99316666666667,-96.0,0.0
182.030825,2.0,98.0
182.08575972222224,2.0,0.0
182.09910555555555,-21.0,-23.0
182.20024444444445,-21.0,0.0
182.21859722222223,0.0,21.0
182.34592361111112,0.0,0.0
182.36023055555555,-33.0,-33.0
182.38164722222223,-33.0,0.0
182.4,0.0,33.0
183.1064375,0.0,0.0
183.12359027777777,-96.0,-96.0
183.29,-96.0,0.0
183.37281805555557,-2.0,94.0
183.43333333333334,-2.0,0.0
183.4366652777778,-7.0,-5.0
183.49666805555555,-7.0,0.0
183.5,-2.0,5.0
183.72475,-2.0,0.0
183.74095694444443,-39.0,-37.0
183.80310555555556,-39.0,0.0
183.82718055555554,2.0,41.0
184.43519444444445,2.0,0.0
184.45259027777777,-96.0,-98.0
184.59333333333333,-96.0,0.0
184.6,-96.0,0.0
185.9,-96.0,0.0
185.905,-96.0,0.0
185.95954305555554,-96.0,0.0
185.99778194444445,1.0,97.0
186.08605555555556,1.0,0.0
186.10333194444445,-13.0,-14.0
186.16333472222223,-13.0,0.0
186.18479444444444,1.0,14.0
186.40823333333333,1.0,0.0
186.435,-33.0,-34.0
186.46070833333334,-33.0,0.0
186.4759652777778,1.0,34.0
186.55522222222223,1.0,0.0
186.57119444444444,-96.0,-97.0
186.68478888888887,-96.0,0.0
186.7183361111111,3.0,99.0
186.83333333333334,3.0,0.0
186.83666527777777,-1.0,-4.0
186.89666805555555,-1.0,0.0
186.9,3.0,4.0
187.13333333333333,3.0,0.0
187.15166527777777,-96.0,-99.0
187.65834166666667,-96.0,0.0
187.74176805555555,-9.0,87.0
187.78251944444443,-9.0,0.0
187.82365555555555,4.0,13.0
188.06666666666666,4.0,0.0
188.07166666666666,-4.0,-8.0
188.17561111111112,-4.0,0.0
188.19246388888888,4.0,8.0
188.25411666666668,4.0,0.0
188.26833333333335,-24.0,-28.0
188.28188194444445,-24.0,0.0
188.3,0.0,24.0
188.53199722222223,0.0,0.0
188.56055555555557,-11.0,-11.0
188.66257916666666,-11.0,0.0
188.68994166666667,12.0,23.0
188.82475,12.0,0.0
188.83975,-96.0,-108.0
189.11833333333334,-96.0,0.0
189.13333333333333,-96.0,0.0
190.76666666666668,-96.0,0.0
190.76833333333335,-96.0,0.0
190.81693055555556,-96.0,0.0
190.838625,0.0,96.0
191.4,1.92865e-15,1.92865e-15
191.40666666666667,-13.0,-13.000000000000002
191.512025,-13.0,0.0
191.51869166666665,3.85731e-15,13.000000000000004
191.73333333333332,1.92865e-15,-1.9286600000000005e-15
191.74879166666668,-15.0,-15.000000000000002
191.81020555555557,-15.0,0.0
191.83333333333334,3.85731e-15,15.000000000000004
192.33333333333334,1.92865e-15,-1.9286600000000005e-15
192.34,-12.0,-12.000000000000002
192.46,-12.0,0.0
192.46666666666667,1.92865e-15,12.000000000000002
192.86235,1.92865e-15,0.0
192.8835388888889,-15.0,-15.000000000000002
192.90238333333335,-15.0,0.0
192.91869166666666,1.92865e-15,15.000000000000002
192.96218055555556,0.0,-1.92865e-15
192.97542916666666,-96.0,-96.0
192.99333333333334,-96.0,0.0
193.0,-96.0,0.0
193.0614736111111,-96.0,0.0
193.13138472222224,3.0,99.0
193.2359888888889,3.0,0.0
193.2538111111111,-12.0,-15.0
193.30339166666667,-12.0,0.0
193.34840555555556,3.0,15.0
193.46653333333333,3.0,0.0
193.4824152777778,-25.0,-28.0
193.50128194444446,-25.0,0.0
193.53529166666667,3.0,28.0
193.6,3.0,0.0
193.62649583333334,-16.0,-19.0
193.63490416666667,-16.0,0.0
193.66666666666666,3.0,19.0
193.78535833333333,3.0,0.0
193.80333194444444,-13.0,-16.0
193.8528763888889,-13.0,0.0
193.86666666666667,3.0,16.0
194.0154513888889,3.0,0.0
194.03045138888888,-96.0,-99.0
194.31833333333333,-96.0,0.0
194.33333333333334,-96.0,0.0
204.06666666666666,-96.0,0.0
204.06999861111112,-96.0,0.0
204.1776111111111,-96.0,0.0
204.23014583333332,0.0,96.0
204.3172972222222,0.0,0.0
204.335,-17.0,-17.0
204.35140972222223,-17.0,0.0
204.36666666666667,0.0,17.0
204.5,0.0,0.0
204.5195486111111,-20.0,-20.0
204.55240972222222,-20.0,0.0
204.57124305555556,0.0,20.0
204.6758,0.0,0.0
204.69177222222223,-34.0,-34.0
204.75056805555556,-34.0,0.0
204.78270277777779,2.0,36.0
204.85663888888888,2.0,0.0
204.87042916666667,-16.0,-18.0
204.91579027777777,-16.0,0.0
204.93585555555555,2.0,18.0
205.07559722222223,2.0,0.0
205.10333194444445,-17.0,-19.0
205.13333333333333,-17.0,0.0
205.1626375,-96.0,-79.0
205.18549166666668,-92.0,4.0
205.19,-94.0,-2.0
205.2110847222222,-94.0,0.0
205.21690972222223,-96.0,-2.0
205.2435152777778,-96.0,0.0
205.25488472222222,-94.0,2.0
205.3012611111111,-94.0,0.0
205.32341805555555,-96.0,-2.0
205.36808194444444,-96.0,0.0
205.4,-96.0,0.0
205.97613333333334,-96.0,0.0
205.99543194444445,-96.0,0.0
206.21,-96.0,0.0
206.26666666666668,-96.0,0.0
206.32916666666668,-96.0,0.0
206.3506111111111,0.0,96.0
206.36666666666667,0.0,0.0
206.38158055555556,-15.0,-15.0
206.39833333333334,-15.0,0.0
206.42091666666667,1.92865e-15,15.000000000000002
206.43333333333334,1.92865e-15,0.0
206.44809444444445,-17.0,-17.000000000000004
206.51020555555556,-17.0,0.0
206.53333333333333,1.92865e-15,17.000000000000004
206.87782638888888,0.0,-1.92865e-15
206.90166666666667,-37.0,-37.0
206.92809027777778,-37.0,0.0
206.9476388888889,2.0,39.0
207.0804777777778,2.0,0.0
207.105,-12.0,-14.0
207.15316666666666,-12.0,0.0
207.181175,2.0,14.0
207.4649513888889,2.0,0.0
207.48328333333333,-96.0,-98.0
207.84833472222223,-96.0,0.0
207.86666666666667,-96.0,0.0
209.1,-96.0,0.0
209.105,-96.0,0.0
209.18610972222223,-96.0,0.0
209.2227736111111,2.0,98.0
209.30830416666666,2.0,0.0
209.3155152777778,-18.0,-20.0
209.3302972222222,-18.0,0.0
209.35003333333333,2.0,20.0
209.38745,2.0,0.0
209.405,-96.0,-98.0
209.43364444444444,-96.0,0.0
209.4651388888889,1.0,97.0
209.83519444444445,1.0,0.0
209.85377777777776,-96.0,-97.0
210.05666666666667,-96.0,0.0
210.06666666666666,-96.0,0.0
211.26666666666668,-96.0,0.0
211.26833333333335,-96.0,0.0
211.302625,-96.0,0.0
211.32360416666666,1.0,97.0
211.4,1.0,0.0
211.405,-6.0,-7.0
211.495,-6.0,0.0
211.5,1.0,7.0
211.58675277777778,1.0,0.0
211.60166666666666,-96.0,-97.0
211.6256013888889,-96.0,0.0
211.66182916666668,2.0,98.0
211.94435555555555,2.0,0.0
211.96833333333333,-9.0,-11.0
211.99833333333333,-9.0,0.0
212.01952222222224,2.0,11.0
212.16666666666666,2.0,0.0
212.1909875,-30.0,-32.0
212.21165,-30.0,0.0
212.23190277777778,1.0,31.0
212.95736805555555,1.0,0.0
212.96309166666666,-6.0,-7.0
212.99666805555555,-6.0,0.0
213.00429166666666,2.0,8.0
213.1183125,2.0,0.0
213.12355555555555,-6.0,-8.0
213.1492638888889,-6.0,0.0
213.1688125,2.0,8.0
213.34575,2.0,0.0
213.36833333333334,-16.0,-18.0
213.39833333333334,-16.0,0.0
213.42370555555556,2.0,18.0
213.48047777777776,2.0,0.0
213.50166666666667,-29.0,-31.0
213.51950694444446,-29.0,0.0
213.53333333333333,2.0,31.0
213.65820416666668,2.0,0.0
213.67310138888888,-7.0,-9.0
213.72276527777777,-7.0,0.0
213.73344166666666,2.0,9.0
214.07925694444444,2.0,0.0
214.09592361111112,-96.0,-98.0
214.41666666666666,-96.0,0.0
214.43333333333334,-96.0,0.0
215.0,-96.0,0.0
215.00166666666667,-96.0,0.0
215.01516805555556,-96.0,0.0
215.06480555555555,1.0,97.0
215.56666666666666,1.0,0.0
215.60652777777779,-15.0,-16.0
215.65051111111111,-15.0,0.0
215.66666666666666,5.0,20.0
215.82875694444445,5.0,0.0
215.84567916666666,-96.0,-101.0
215.95897222222223,-96.0,0.0
215.9830472222222,4.0,100.0
216.23877083333332,4.0,0.0
216.25377083333333,-96.0,-100.0
216.55166666666668,-96.0,0.0
216.56666666666666,-96.0,0.0
218.66666666666666,-96.0,0.0
218.6699986111111,-96.0,0.0
219.13914027777778,-96.0,0.0
219.1841138888889,0.0,96.0
219.23333333333332,-9.64327e-16,-9.64327e-16
219.25576388888888,-16.0,-15.999999999999998
219.30602222222223,-16.0,0.0
219.33333333333334,0.0,16.0
219.43333333333334,0.0,0.0
219.4443347222222,-19.0,-19.0
219.4889986111111,-19.0,0.0
219.5,0.0,19.0
219.52609444444445,0.0,0.0
219.54519166666665,-24.0,-24.0
219.62923194444446,-24.0,0.0
219.65387638888888,2.0,26.0
219.76666666666668,2.0,0.0
219.77333333333334,-4.0,-6.0
219.89333333333335,-4.0,0.0
219.9,2.0,6.0
220.27138888888888,2.0,0.0
220.29068055555555,-96.0,-98.0
220.585,-96.0,0.0
220.6,-96.0,0.0
221.83333333333334,-96.0,0.0
221.83666527777777,-96.0,0.0
221.91955694444445,-96.0,0.0
221.94148611111112,1.0,97.0
222.539475,1.0,0.0
222.5749986111111,-96.0,-97.0
222.7250013888889,-96.0,0.0
222.77865277777778,1.0,97.0
222.8096277777778,1.0,0.0
222.8248125,-10.0,-11.0
222.87365972222221,-10.0,0.0
222.9,1.0,11.0
222.97854166666667,1.0,0.0
222.99594444444443,-41.0,-42.0
223.0296763888889,-41.0,0.0
223.05637777777778,1.0,42.0
223.0629138888889,1.0,0.0
223.0780986111111,-21.0,-22.0
223.1930361111111,-21.0,0.0
223.22125833333334,1.0,22.0
223.9394861111111,1.0,0.0
223.95948611111112,-96.0,-97.0
224.34666666666666,-96.0,0.0
224.36666666666667,-96.0,0.0
225.4,-96.0,0.0
225.40333194444443,-96.0,0.0
225.49480694444443,-96.0,0.0
225.51602083333333,1.0,97.0
225.86736527777776,1.0,0.0
225.88690694444443,-96.0,-97.0
227.2296388888889,-96.0,0.0
227.24775,1.0,97.0
227.44735416666666,1.0,0.0
227.46118055555556,-25.0,-26.0
227.4861736111111,-25.0,0.0
227.5,0.0,25.0
227.58675277777778,0.0,0.0
227.59986388888888,-14.0,-14.0
227.6209375,-14.0,0.0
227.6369097222222,-1.0,13.0
227.73333333333332,-1.0,0.0
227.735,-21.0,-20.0
227.78359722222223,-21.0,0.0
227.80457638888888,-2.0,19.0
228.00572222222223,-2.0,0.0
228.02097916666668,-25.0,-23.0
228.04423472222223,-25.0,0.0
228.0644986111111,2.0,27.0
228.84592361111112,2.0,0.0
228.86425555555556,-96.0,-98.0
229.7807861111111,-96.0,0.0
229.79911805555557,2.0,98.0
229.84505277777777,2.0,0.0
229.8699986111111,-5.0,-7.0
229.97601805555556,-5.0,0.0
229.99329444444444,2.0,7.0
230.1150722222222,2.0,0.0
230.14881111111112,-32.0,-34.0
230.176875,-32.0,0.0
230.2,5.0,37.0
230.57067361111112,5.0,0.0
230.58640277777778,-96.0,-101.0
230.695,-96.0,0.0
230.7,-96.0,0.0
234.5,-96.0,0.0
234.50166666666667,-96.0,0.0
234.53524305555555,-96.0,0.0
234.5595638888889,3.0,99.0
234.58954166666666,3.0,0.0
234.60402916666666,-10.0,-13.0
234.67727916666666,-10.0,0.0
234.71338055555555,3.0,13.0
234.73364027777777,3.0,0.0
234.74245972222224,-10.0,-13.0
234.7578472222222,-10.0,0.0
234.77238888888888,3.0,13.0
234.9721111111111,3.0,0.0
235.00166666666667,-27.0,-30.0
235.02625972222222,-27.0,0.0
235.04580833333333,3.0,30.0
235.42045833333333,3.0,0.0
235.44143055555554,-96.0,-99.0
235.56,-96.0,0.0
235.56666666666666,-96.0,0.0
237.83333333333334,-96.0,0.0
237.835,-96.0,0.0
237.88574305555557,-96.0,0.0
237.9110138888889,3.0,99.0
238.14156666666668,3.0,0.0
238.16833333333332,-27.0,-30.0
238.22167083333332,-27.0,0.0
238.24050416666665,3.0,30.0
238.47908333333334,3.0,0.0
238.50333194444445,-10.0,-13.0
238.5633347222222,-10.0,0.0
238.59455555555556,4.0,14.0
238.8172972222222,4.0,0.0
238.83666527777777,-9.0,-13.0
238.92107083333335,-9.0,0.0
238.93974166666666,4.0,13.0
238.96666666666667,4.0,0.0
238.96999861111112,-7.0,-11.0
239.01257083333334,-7.0,0.0
239.03333333333333,12.0,19.0
239.30400694444444,12.0,0.0
239.3228263888889,-96.0,-108.0
239.555,-96.0,0.0
239.56666666666666,-96.0,0.0
240.86666666666667,-96.0,0.0
240.86833333333334,-96.0,0.0
240.86833472222222,-96.0,0.0
240.9437875,1.0,97.0
241.04853888888888,1.0,0.0
241.06833333333333,-13.0,-14.0
241.0850861111111,-13.0,0.0
241.1,1.0,14.0
241.30823333333333,1.0,0.0
241.33666527777777,-28.0,-29.0
241.40954305555556,-28.0,0.0
241.43576388888889,2.0,30.0
241.67699166666668,2.0,0.0
241.70333194444444,-20.0,-22.0
241.72917083333334,-20.0,0.0
241.76666666666668,2.0,22.0
241.84163194444446,2.0,0.0
241.85902083333335,-96.0,-98.0
242.08833333333334,-96.0,0.0
242.1,-96.0,0.0
243.73333333333332,-96.0,0.0
243.735,-96.0,0.0
243.76662916666666,-96.0,0.0
243.7938472222222,1.0,97.0
243.87001944444444,1.0,0.0
243.89399722222223,-14.0,-15.0
243.9233,-14.0,0.0
243.94588333333334,1.0,15.0
243.96444166666666,1.0,0.0
243.99560833333334,-96.0,-97.0
244.0309513888889,-96.0,0.0
244.04906944444446,-96.0,0.0
244.15894444444444,-96.0,0.0
244.1758597222222,-96.0,0.0
244.58765416666665,-96.0,0.0
244.60743055555557,-1.0,95.0
244.68326666666667,-1.0,0.0
244.70166666666665,-28.0,-27.0
244.73482777777778,-28.0,0.0
244.74936944444445,2.0,30.0
244.83333333333334,2.0,0.0
244.84331666666668,-96.0,-98.0
244.90753055555555,-96.0,0.0
244.94046805555556,0.0,96.0
245.35707222222223,0.0,0.0
245.374475,-25.0,-25.0
245.41378472222223,-25.0,0.0
245.43333333333334,1.0,26.0
245.65132777777777,1.0,0.0
245.67333333333335,-8.0,-9.0
245.79333333333332,-8.0,0.0
245.81394444444445,1.0,9.0
246.1,1.0,0.0
246.12166666666667,-96.0,-97.0
246.8871875,-96.0,0.0
246.90885416666666,3.0,99.0
246.97327638888888,3.0,0.0
246.99044444444445,-11.0,-14.0
247.01137222222223,-11.0,0.0
247.0322263888889,3.0,14.0
247.28354861111112,3.0,0.0
247.29521527777777,-96.0,-99.0
247.52166666666668,-96.0,0.0
247.53333333333333,-96.0,0.0
249.46666666666667,-96.0,0.0
249.47166666666666,-96.0,0.0
249.55665972222224,-96.0,0.0
249.5788263888889,4.0,100.0
249.622875,4.0,0.0
249.6624625,-24.0,-28.0
249.68899861111112,-24.0,0.0
249.72091666666665,4.0,28.0
249.81102222222222,4.0,0.0
249.83666527777777,-30.0,-34.0
249.91669583333334,-30.0,0.0
249.93934027777777,1.0,31.0
250.03877777777777,1.0,0.0
250.0516,-18.0,-19.0
250.10691666666668,-18.0,0.0
250.12646527777778,3.0,21.0
250.33333333333334,3.0,0.0
250.36037083333332,-7.0,-10.0
250.4287402777778,-7.0,0.0
250.4508972222222,3.0,10.0
250.48426388888888,3.0,0.0
250.50190138888888,-96.0,-99.0
250.60195972222223,-96.0,0.0
250.62174305555556,4.0,100.0
250.73333333333332,4.0,0.0
250.75185277777777,-96.0,-100.0
250.84047777777778,-96.0,0.0
250.86666666666667,2.0,98.0
251.00182916666665,2.0,0.0
251.03015555555555,-96.0,-98.0
251.31317361111113,-96.0,0.0
251.33461805555555,2.0,98.0
251.37768888888888,2.0,0.0
251.405,-18.0,-20.0
251.47478055555555,-18.0,0.0
251.51255,2.0,20.0
251.55164583333334,2.0,0.0
251.5633263888889,-96.0,-98.0
251.57615972222223,-96.0,0.0
251.6,0.0,96.0
251.88326666666666,0.0,0.0
251.90166666666667,-43.0,-43.0
251.94239583333334,-43.0,0.0
251.98689027777777,1.0,44.0
252.386125,1.0,0.0
252.40161666666665,-96.0,-97.0
252.52599444444445,-96.0,0.0
252.55630833333333,2.0,98.0
252.67559722222222,2.0,0.0
252.70166666666665,-35.0,-37.0
252.73166666666665,-35.0,0.0
252.76051388888888,1.0,36.0
252.83333333333334,1.0,0.0
252.85060972222223,-15.0,-16.0
252.87435694444446,-15.0,0.0
252.9,1.0,16.0
253.1429611111111,1.0,0.0
253.16833333333332,-30.0,-31.0
253.19261111111112,-30.0,0.0
253.21072916666665,1.0,31.0
253.62260416666666,1.0,0.0
253.63881111111112,-20.0,-21.0
253.68450833333333,-20.0,0.0
253.7,2.0,22.0
253.80678055555555,2.0,0.0
253.8341736111111,-42.0,-44.0
253.88313194444444,-42.0,0.0
253.92585555555556,5.0,47.0
253.97925694444444,5.0,0.0
253.99522916666666,-30.0,-35.0
254.00949305555557,-30.0,0.0
254.03333333333333,3.0,33.0
254.12217777777778,3.0,0.0
254.13833333333332,-14.0,-17.0
254.20741666666666,-14.0,0.0
254.23333333333332,4.0,18.0
254.44377777777777,4.0,0.0
254.4592625,-96.0,-100.0
255.2793,-96.0,0.0
255.31924166666667,2.0,98.0
255.56666666666666,2.0,0.0
255.5819236111111,-22.0,-24.0
255.59833333333333,-22.0,0.0
255.61788194444443,4.0,26.0
256.0567722222222,4.0,0.0
256.07586944444444,-96.0,-100.0
256.203925,-96.0,0.0
256.2328625,1.0,97.0
256.6,1.0,0.0
256.62,-96.0,-97.0
256.98,-96.0,0.0
257.0,-96.0,0.0
257.93333333333334,-96.0,0.0
257.935,-96.0,0.0
258.003625,-96.0,0.0
